date,quantity
2013-07-31,11.0
2013-08-01,14.0
2013-08-02,54.0
2013-08-03,56.0
2013-08-04,29.0
2013-08-05,5.0
2013-08-06,2.0
2013-08-07,17.0
2013-08-08,14.0
2013-08-09,45.0
2013-08-10,44.0
2013-08-11,20.0
2013-08-12,4.0
2013-08-13,5.0
2013-08-14,9.0
2013-08-15,13.0
2013-08-16,70.0
2013-08-17,69.0
2013-08-18,25.0
2013-08-19,4.0
2013-08-20,17.0
2013-08-21,16.0
2013-08-22,21.0
2013-08-23,52.0
2013-08-24,54.0
2013-08-25,17.0
2013-08-26,5.0
2013-08-27,10.0
2013-08-28,13.0
2013-08-29,24.0
2013-08-30,55.0
2013-08-31,54.0
2013-09-01,37.0
2013-09-02,2.0
2013-09-03,8.0
2013-09-04,14.0
2013-09-05,14.0
2013-09-06,50.0
2013-09-07,66.0
2013-09-08,31.0
2013-09-09,6.0
2013-09-10,10.0
2013-09-11,12.0
2013-09-12,20.0
2013-09-13,37.0
2013-09-14,95.0
2013-09-15,25.0
2013-09-16,2.0
2013-09-17,10.0
2013-09-18,16.0
2013-09-19,20.0
2013-09-20,54.0
2013-09-21,61.0
2013-09-22,30.0
2013-09-23,4.0
2013-09-24,6.0
2013-09-25,10.0
2013-09-26,15.0
2013-09-27,59.0
2013-09-28,61.0
2013-09-29,21.0
2013-09-30,2.0
2013-10-01,5.0
2013-10-02,10.0
2013-10-03,12.0
2013-10-04,52.0
2013-10-05,59.0
2013-10-06,19.0
2013-10-07,2.0
2013-10-08,3.0
2013-10-09,17.0
2013-10-10,23.0
2013-10-11,24.0
2013-10-12,13.0
2013-10-13,3.0
2013-10-15,7.0
2013-10-16,7.0
2013-10-17,5.0
2013-10-18,32.0
2013-10-19,44.0
2013-10-20,24.0
2013-10-21,2.0
2013-10-22,8.0
2013-10-23,8.0
2013-10-24,17.0
2013-10-25,35.0
2013-10-26,44.0
2013-10-27,26.0
2013-10-28,3.0
2013-10-29,8.0
2013-10-30,7.0
2013-10-31,19.0
2013-11-01,44.0
2013-11-02,55.0
2013-11-03,15.0
2013-11-04,1.0
2013-11-05,5.0
2013-11-06,9.0
2013-11-07,17.0
2013-11-08,43.0
2013-11-09,60.0
2013-11-10,30.0
2013-11-11,5.0
2013-11-12,3.0
2013-11-13,8.0
2013-11-14,13.0
2013-11-15,38.0
2013-11-16,58.0
2013-11-17,25.0
2013-11-18,1.0
2013-11-19,13.0
2013-11-20,8.0
2013-11-21,19.0
2013-11-22,70.0
2013-11-23,60.0
2013-11-24,24.0
2013-11-25,3.0
2013-11-26,14.0
2013-11-27,9.0
2013-11-28,19.0
2013-11-29,43.0
2013-11-30,59.0
2013-12-01,34.0
2013-12-02,5.0
2013-12-03,4.0
2013-12-04,31.0
2013-12-05,54.0
2013-12-06,67.0
2013-12-07,52.0
2013-12-08,11.0
2013-12-09,4.0
2013-12-10,5.0
2013-12-11,12.0
2013-12-12,24.0
2013-12-13,73.0
2013-12-14,72.0
2013-12-15,28.0
2013-12-16,8.0
2013-12-17,34.0
2013-12-18,30.0
2013-12-19,45.0
2013-12-20,56.0
2013-12-21,44.0
2013-12-22,43.0
2013-12-23,41.0
2013-12-24,36.0
2013-12-26,36.0
2013-12-27,43.0
2013-12-28,33.0
2013-12-29,35.0
2013-12-30,85.0
2013-12-31,55.0
2014-01-02,12497.307
2014-01-03,10556.201
2014-01-04,15228.257
2014-01-05,17056.812
2014-01-06,9039.974
2014-01-07,8448.467
2014-01-08,15954.529
2014-01-09,8088.939
2014-01-10,9149.397
2014-01-11,13849.761
2014-01-12,13817.199
2014-01-13,9325.652
2014-01-14,7523.929
2014-01-15,12742.372
2014-01-16,8136.306
2014-01-17,8941.511
2014-01-18,13359.174
2014-01-19,13926.449
2014-01-20,8327.33
2014-01-21,8042.682
2014-01-22,13368.952
2014-01-23,6820.792
2014-01-24,8688.117
2014-01-25,12285.791
2014-01-26,14115.327
2014-01-27,8306.267
2014-01-28,7095.627
2014-01-29,12251.942
2014-01-30,6830.984
2014-01-31,7789.627
2014-02-01,63.0
2014-02-02,29.0
2014-02-03,3.0
2014-02-04,4.0
2014-02-05,11.0
2014-02-06,24.0
2014-02-07,62.0
2014-02-08,71.0
2014-02-09,28.0
2014-02-10,5.0
2014-02-11,7.0
2014-02-12,10.0
2014-02-13,17.0
2014-02-14,50.0
2014-02-15,82.0
2014-02-16,13.0
2014-02-17,4.0
2014-02-18,7.0
2014-02-19,9.0
2014-02-20,21.0
2014-02-21,44.0
2014-02-22,59.0
2014-02-23,37.0
2014-02-24,2.0
2014-02-25,9.0
2014-02-26,16.0
2014-02-27,29.0
2014-02-28,58.0
2014-03-01,11533.624
2014-03-02,9997.371
2014-03-03,9755.905
2014-03-04,12668.921
2014-03-05,13746.661
2014-03-06,9339.034
2014-03-07,8773.914
2014-03-08,11841.758
2014-03-09,15644.834
2014-03-10,9746.973
2014-03-11,8088.079
2014-03-12,13600.803
2014-03-13,7205.34
2014-03-14,7671.963
2014-03-15,11484.237
2014-03-16,16529.654
2014-03-17,8924.723
2014-03-18,7199.821
2014-03-19,13358.009
2014-03-20,7222.316
2014-03-21,7890.81
2014-03-22,12500.301
2014-03-23,14705.014
2014-03-24,8392.841
2014-03-25,7640.819
2014-03-26,13638.892
2014-03-27,6669.472
2014-03-28,7713.558
2014-03-29,13767.25
2014-03-30,14942.683
2014-03-31,8806.24
2014-04-01,5.0
2014-04-02,10.0
2014-04-03,9.0
2014-04-04,51.0
2014-04-05,53.0
2014-04-06,29.0
2014-04-07,2.0
2014-04-08,5.0
2014-04-09,7.0
2014-04-10,18.0
2014-04-11,67.0
2014-04-12,65.0
2014-04-13,20.0
2014-04-14,4.0
2014-04-15,7.0
2014-04-16,25.0
2014-04-17,33.0
2014-04-18,51.0
2014-04-19,77.0
2014-04-20,26.0
2014-04-21,2.0
2014-04-22,6.0
2014-04-23,4.0
2014-04-24,14.0
2014-04-25,53.0
2014-04-26,66.0
2014-04-27,24.0
2014-04-28,3.0
2014-04-29,16.0
2014-04-30,51.0
2014-05-01,88.0
2014-05-02,51.0
2014-05-03,68.0
2014-05-04,28.0
2014-05-05,7.0
2014-05-06,4.0
2014-05-07,17.0
2014-05-08,23.0
2014-05-09,72.0
2014-05-10,185.0
2014-05-11,66.0
2014-05-12,3.0
2014-05-13,2.0
2014-05-14,6.0
2014-05-15,15.0
2014-05-16,31.0
2014-05-17,44.0
2014-05-18,16.0
2014-05-19,5.0
2014-05-20,6.0
2014-05-21,3.0
2014-05-22,28.0
2014-05-23,47.0
2014-05-24,68.0
2014-05-25,24.0
2014-05-26,6.0
2014-05-27,9.0
2014-05-28,4.0
2014-05-29,17.0
2014-05-30,42.0
2014-05-31,51.0
2014-06-01,21.0
2014-06-02,4.0
2014-06-03,5.0
2014-06-04,4.0
2014-06-05,14.0
2014-06-06,55.0
2014-06-07,54.0
2014-06-08,27.0
2014-06-09,4.0
2014-06-10,12.0
2014-06-11,17.0
2014-06-12,29.0
2014-06-13,87.0
2014-06-14,194.0
2014-06-15,48.0
2014-06-16,1.0
2014-06-17,6.0
2014-06-18,7.0
2014-06-19,17.0
2014-06-20,60.0
2014-06-21,65.0
2014-06-22,34.0
2014-06-23,1.0
2014-06-24,6.0
2014-06-25,19.0
2014-06-26,18.0
2014-06-27,44.0
2014-06-28,50.0
2014-06-29,23.0
2014-06-30,8.0
2014-07-01,9629.531
2014-07-02,15184.537
2014-07-03,8524.945
2014-07-04,8043.306
2014-07-05,11613.061
2014-07-06,14648.916
2014-07-07,9118.275
2014-07-08,8089.731
2014-07-09,13431.417
2014-07-10,6961.346
2014-07-11,8982.802
2014-07-12,12981.362
2014-07-13,11422.935
2014-07-14,9751.933
2014-07-15,8388.761
2014-07-16,14113.072
2014-07-17,7210.857
2014-07-18,8013.868
2014-07-19,12067.925
2014-07-20,12417.594
2014-07-21,9112.714
2014-07-22,7972.039
2014-07-23,13734.8
2014-07-24,6800.376
2014-07-25,8028.69
2014-07-26,11384.762
2014-07-27,12485.578
2014-07-28,9009.111
2014-07-29,7999.807
2014-07-30,12907.611
2014-07-31,7862.897
2014-08-01,77.0
2014-08-02,46.0
2014-08-03,25.0
2014-08-04,10.0
2014-08-05,9.0
2014-08-06,9.0
2014-08-07,38.0
2014-08-08,42.0
2014-08-09,73.0
2014-08-10,30.0
2014-08-11,7.0
2014-08-12,12.0
2014-08-13,13.0
2014-08-14,25.0
2014-08-15,74.0
2014-08-16,76.0
2014-08-17,44.0
2014-08-18,6.0
2014-08-19,7.0
2014-08-20,7.0
2014-08-21,19.0
2014-08-22,59.0
2014-08-23,75.0
2014-08-24,38.0
2014-08-25,5.0
2014-08-26,10.0
2014-08-27,12.0
2014-08-28,18.0
2014-08-29,66.0
2014-08-30,75.0
2014-08-31,34.0
2014-09-01,13694.939
2014-09-02,10528.394
2014-09-03,17850.615
2014-09-04,8664.064
2014-09-05,9948.587
2014-09-06,15142.557
2014-09-07,17341.746
2014-09-08,10275.114
2014-09-09,8975.716
2014-09-10,15948.534
2014-09-11,8680.018
2014-09-12,9526.502
2014-09-13,16043.934
2014-09-14,17273.05
2014-09-15,10691.093
2014-09-16,9400.548
2014-09-17,16565.523
2014-09-18,8326.408
2014-09-19,9249.445
2014-09-20,14849.234
2014-09-21,16930.572
2014-09-22,10488.75
2014-09-23,9140.2295
2014-09-24,16150.3125
2014-09-25,8079.243
2014-09-26,8425.56
2014-09-27,15484.843
2014-09-28,16033.738
2014-09-29,9602.826
2014-09-30,8440.131
2014-10-01,17448.037
2014-10-02,9268.925
2014-10-03,10820.463
2014-10-04,15701.763
2014-10-05,16937.742
2014-10-06,9969.447
2014-10-07,8201.259
2014-10-08,14605.948
2014-10-09,7672.983
2014-10-10,12208.197
2014-10-11,12971.237
2014-10-12,14547.5
2014-10-13,10987.541
2014-10-14,9294.34
2014-10-15,16313.244
2014-10-16,9086.268
2014-10-17,9681.838
2014-10-18,14479.541
2014-10-19,15074.076
2014-10-20,10367.066
2014-10-21,9106.018
2014-10-22,16247.824
2014-10-23,7312.669
2014-10-24,7797.61
2014-10-25,13151.201
2014-10-26,14127.447
2014-10-27,8933.906
2014-10-28,7225.535
2014-10-29,12658.594
2014-10-30,6494.75
2014-10-31,7341.501
2014-11-01,11767.056
2014-11-02,10516.071
2014-11-03,12930.377
2014-11-04,9542.913
2014-11-05,14921.002
2014-11-06,7737.974
2014-11-07,8389.008
2014-11-08,13051.277
2014-11-09,14695.329
2014-11-10,8642.003
2014-11-11,8881.567
2014-11-12,13338.174
2014-11-13,8326.423
2014-11-14,7878.285
2014-11-15,12708.066
2014-11-16,13691.982
2014-11-17,8461.733
2014-11-18,8262.249
2014-11-19,14542.866
2014-11-20,7780.635
2014-11-21,8212.713
2014-11-22,12653.454
2014-11-23,14410.053
2014-11-24,9019.437
2014-11-25,7385.181
2014-11-26,12854.271
2014-11-27,6814.244
2014-11-28,7753.285
2014-11-29,11591.064
2014-11-30,14662.126
2014-12-01,10627.954
2014-12-02,9316.45
2014-12-03,13697.026
2014-12-04,7799.044
2014-12-05,8087.3433
2014-12-06,11956.941
2014-12-07,14789.516
2014-12-08,10535.896
2014-12-09,7855.098
2014-12-10,13300.096
2014-12-11,7908.402
2014-12-12,8276.035
2014-12-13,11940.205
2014-12-14,12555.131
2014-12-15,9728.443
2014-12-16,8778.761
2014-12-17,13872.693
2014-12-18,8197.582
2014-12-19,8998.475
2014-12-20,11532.983
2014-12-21,13890.556
2014-12-22,11910.89
2014-12-23,10204.486
2014-12-24,10765.816
2014-12-26,9921.593
2014-12-27,8259.337
2014-12-28,9605.453
2014-12-29,9582.071
2014-12-30,11153.081
2014-12-31,11658.148
2015-01-02,48.0
2015-01-03,51.0
2015-01-04,14.0
2015-01-05,5.0
2015-01-06,8.0
2015-01-07,10.0
2015-01-08,22.0
2015-01-09,37.0
2015-01-10,62.0
2015-01-11,35.0
2015-01-12,7.0
2015-01-13,4.0
2015-01-14,17.0
2015-01-15,20.0
2015-01-16,49.0
2015-01-17,59.0
2015-01-18,19.0
2015-01-19,3.0
2015-01-20,4.0
2015-01-21,6.0
2015-01-22,22.0
2015-01-23,27.0
2015-01-24,54.0
2015-01-25,16.0
2015-01-27,13.0
2015-01-28,11.0
2015-01-29,15.0
2015-01-30,39.0
2015-01-31,63.0
2015-02-01,20.0
2015-02-02,6.0
2015-02-03,6.0
2015-02-04,7.0
2015-02-05,16.0
2015-02-06,54.0
2015-02-07,49.0
2015-02-08,24.0
2015-02-09,3.0
2015-02-10,13.0
2015-02-11,8.0
2015-02-12,17.0
2015-02-13,65.0
2015-02-14,67.0
2015-02-15,71.0
2015-02-16,62.0
2015-02-17,33.0
2015-02-18,2.0
2015-02-19,15.0
2015-02-20,22.0
2015-02-21,46.0
2015-02-22,20.0
2015-02-23,5.0
2015-02-24,8.0
2015-02-25,8.0
2015-02-26,7.0
2015-02-27,39.0
2015-02-28,50.0
2015-03-01,37.0
2015-03-02,4.0
2015-03-03,2.0
2015-03-04,6.0
2015-03-05,8.0
2015-03-06,41.0
2015-03-07,74.0
2015-03-08,32.0
2015-03-09,4.0
2015-03-10,6.0
2015-03-11,2.0
2015-03-12,19.0
2015-03-13,41.0
2015-03-14,70.0
2015-03-15,26.0
2015-03-16,1.0
2015-03-17,2.0
2015-03-18,14.0
2015-03-19,10.0
2015-03-20,27.0
2015-03-21,44.0
2015-03-22,20.0
2015-03-23,3.0
2015-03-24,6.0
2015-03-25,7.0
2015-03-26,9.0
2015-03-27,49.0
2015-03-28,46.0
2015-03-29,17.0
2015-03-30,10.0
2015-03-31,2.0
2015-04-01,6.0
2015-04-02,21.0
2015-04-03,45.0
2015-04-04,64.0
2015-04-05,12.0
2015-04-06,5.0
2015-04-07,7.0
2015-04-08,6.0
2015-04-09,11.0
2015-04-10,36.0
2015-04-11,64.0
2015-04-12,23.0
2015-04-13,4.0
2015-04-14,2.0
2015-04-15,11.0
2015-04-16,19.0
2015-04-17,53.0
2015-04-18,58.0
2015-04-19,24.0
2015-04-20,4.0
2015-04-21,5.0
2015-04-22,8.0
2015-04-23,19.0
2015-04-24,57.0
2015-04-25,68.0
2015-04-26,30.0
2015-04-27,6.0
2015-04-28,11.0
2015-04-29,19.0
2015-04-30,62.0
2015-05-01,87.0
2015-05-02,56.0
2015-05-03,20.0
2015-05-04,2.0
2015-05-05,4.0
2015-05-06,5.0
2015-05-07,11.0
2015-05-08,66.0
2015-05-09,181.0
2015-05-10,60.0
2015-05-11,3.0
2015-05-12,3.0
2015-05-13,14.0
2015-05-14,9.0
2015-05-15,51.0
2015-05-16,68.0
2015-05-17,27.0
2015-05-18,8.0
2015-05-19,3.0
2015-05-20,6.0
2015-05-21,20.0
2015-05-22,56.0
2015-05-23,57.0
2015-05-24,29.0
2015-05-25,2.0
2015-05-26,5.0
2015-05-27,7.0
2015-05-28,17.0
2015-05-29,48.0
2015-05-30,54.0
2015-05-31,27.0
2015-06-01,10648.379
2015-06-02,9254.756
2015-06-03,14787.439
2015-06-04,7620.863
2015-06-05,8800.694
2015-06-06,12907.854
2015-06-07,12805.371
2015-06-08,9851.361
2015-06-09,8791.83
2015-06-10,12604.489
2015-06-11,6423.393
2015-06-12,8590.362
2015-06-13,12331.009
2015-06-14,13767.14
2015-06-15,9165.25
2015-06-16,8474.01
2015-06-17,14766.336
2015-06-18,6521.898
2015-06-19,8948.437
2015-06-20,15560.965
2015-06-21,10759.631
2015-06-22,10429.534
2015-06-23,8240.898
2015-06-24,13936.516
2015-06-25,6032.391
2015-06-26,7943.239
2015-06-27,12508.139
2015-06-28,14183.51
2015-06-29,8913.695
2015-06-30,7645.876
2015-07-01,15865.407
2015-07-02,8539.015
2015-07-03,10289.947
2015-07-04,14423.631
2015-07-05,9095.802
2015-07-06,4799.589
2015-07-07,4912.842
2015-07-08,14763.397
2015-07-09,8316.477
2015-07-10,8901.94
2015-07-11,12506.552
2015-07-12,12117.632
2015-07-13,9629.067
2015-07-14,7599.217
2015-07-15,13952.417
2015-07-16,7945.196
2015-07-17,9295.767
2015-07-18,12046.174
2015-07-19,13184.244
2015-07-20,9492.416
2015-07-21,7430.445
2015-07-22,13889.09
2015-07-23,7144.535
2015-07-24,8552.744
2015-07-25,11831.058
2015-07-26,11991.499
2015-07-27,9280.847
2015-07-28,7252.547
2015-07-29,13700.9795
2015-07-30,6804.062
2015-07-31,9366.177
2015-08-01,12852.408
2015-08-02,13431.333
2015-08-03,10426.637
2015-08-04,8359.542
2015-08-05,13955.364
2015-08-06,7366.195
2015-08-07,7956.125
2015-08-08,10237.184
2015-08-09,9245.113
2015-08-10,11478.028
2015-08-11,8924.146
2015-08-12,12953.575
2015-08-13,6251.506
2015-08-14,9739.494
2015-08-15,13106.512
2015-08-16,12526.617
2015-08-17,8687.567
2015-08-18,7709.693
2015-08-19,13220.231
2015-08-20,6782.483
2015-08-21,8492.641
2015-08-22,10991.513
2015-08-23,11715.575
2015-08-24,10032.487
2015-08-25,8449.5205
2015-08-26,12340.267
2015-08-27,7430.5723
2015-08-28,8386.089
2015-08-29,12461.734
2015-08-30,14104.717
2015-08-31,10107.187
2015-09-01,10403.128
2015-09-02,16608.246
2015-09-03,7930.961
2015-09-04,9171.064
2015-09-05,13530.215
2015-09-06,14721.918
2015-09-07,9347.509
2015-09-08,7339.786
2015-09-09,13700.559
2015-09-10,7022.095
2015-09-11,7753.861
2015-09-12,13617.077
2015-09-13,14943.127
2015-09-14,8865.223
2015-09-15,7779.785
2015-09-16,14226.681
2015-09-17,7375.368
2015-09-18,8116.157
2015-09-19,13012.526
2015-09-20,13720.102
2015-09-21,8792.899
2015-09-22,7524.118
2015-09-23,13409.628
2015-09-24,7367.674
2015-09-25,8275.911
2015-09-26,13354.602
2015-09-27,14600.6875
2015-09-28,8979.535
2015-09-29,7680.127
2015-09-30,13745.789
2015-10-01,8753.791
2015-10-02,10297.741
2015-10-03,14601.3125
2015-10-04,15631.321
2015-10-05,9636.608
2015-10-06,7958.204
2015-10-07,13841.735
2015-10-08,6489.792
2015-10-09,11264.634
2015-10-10,11145.765
2015-10-11,12256.013
2015-10-12,8932.745
2015-10-13,5020.738
2015-10-14,14347.918
2015-10-15,7789.677
2015-10-16,9110.256
2015-10-17,13501.82
2015-10-18,14156.962
2015-10-19,9415.89
2015-10-20,7481.672
2015-10-21,13730.387
2015-10-22,8055.154
2015-10-23,10102.098
2015-10-24,12802.919
2015-10-25,14131.599
2015-10-26,8496.811
2015-10-27,6825.628
2015-10-28,11123.935
2015-10-29,6126.24
2015-10-30,8485.705
2015-10-31,10645.317
2015-11-01,10023.627
2015-11-02,8623.743
2015-11-03,13034.977
2015-11-04,15317.145
2015-11-05,8380.606
2015-11-06,9102.026
2015-11-07,13647.252
2015-11-08,15180.348
2015-11-09,8818.77
2015-11-10,7673.757
2015-11-11,13981.187
2015-11-12,5343.079
2015-11-13,8590.871
2015-11-14,12949.527
2015-11-15,15325.135
2015-11-16,9578.887
2015-11-17,8317.136
2015-11-18,14418.979
2015-11-19,7592.093
2015-11-20,8680.773
2015-11-21,13043.329
2015-11-22,14685.708
2015-11-23,9867.213
2015-11-24,7959.031
2015-11-25,14957.666
2015-11-26,7846.357
2015-11-27,8390.438
2015-11-28,12649.852
2015-11-29,14982.797
2015-11-30,9358.975
2015-12-01,9339.403
2015-12-02,16129.745
2015-12-03,7854.169
2015-12-04,7007.624
2015-12-05,11391.047
2015-12-06,15595.363
2015-12-07,10701.721
2015-12-08,8086.213
2015-12-09,15013.655
2015-12-10,8312.8955
2015-12-11,9676.796
2015-12-12,12498.196
2015-12-13,13928.626
2015-12-14,10212.006
2015-12-15,8694.619
2015-12-16,14227.487
2015-12-17,9157.467
2015-12-18,9379.01
2015-12-19,13317.772
2015-12-20,14646.134
2015-12-21,11865.304
2015-12-22,11608.735
2015-12-23,15849.404
2015-12-24,10651.544
2015-12-26,10882.633
2015-12-27,9575.4
2015-12-28,8418.785
2015-12-29,9526.387
2015-12-30,15766.963
2015-12-31,10966.383
2016-01-02,13118.041
2016-01-03,17824.008
2016-01-04,13465.525
2016-01-05,10127.201
2016-01-06,17548.992
2016-01-07,8834.15
2016-01-08,10411.516
2016-01-09,15063.347
2016-01-10,16234.761
2016-01-11,10178.317
2016-01-12,8608.416
2016-01-13,13559.784
2016-01-14,7811.743
2016-01-15,9213.785
2016-01-16,13682.6875
2016-01-17,14512.071
2016-01-18,10103.62
2016-01-19,8203.81
2016-01-20,14374.485
2016-01-21,7221.133
2016-01-22,8975.881
2016-01-23,13418.956
2016-01-24,14313.533
2016-01-25,9263.006
2016-01-26,7970.479
2016-01-27,14151.525
2016-01-28,7584.087
2016-01-29,8763.159
2016-01-30,12885.81
2016-01-31,14522.61
2016-02-01,10253.212
2016-02-02,7529.271
2016-02-03,13501.935
2016-02-04,7110.296
2016-02-05,8691.736
2016-02-06,10908.779
2016-02-07,8309.898
2016-02-08,8801.42
2016-02-09,11405.801
2016-02-10,13963.615
2016-02-11,7961.717
2016-02-12,8895.074
2016-02-13,12473.153
2016-02-14,13563.123
2016-02-15,9080.548
2016-02-16,9309.671
2016-02-17,14418.016
2016-02-18,7239.163
2016-02-19,8981.1455
2016-02-20,12392.71
2016-02-21,14963.574
2016-02-22,8852.564
2016-02-23,7532.724
2016-02-24,14372.443
2016-02-25,6900.7
2016-02-26,8924.17
2016-02-27,12670.723
2016-02-28,14040.761
2016-02-29,8890.707
2016-03-01,9525.737
2016-03-02,15054.3545
2016-03-03,7855.876
2016-03-04,8733.075
2016-03-05,14448.067
2016-03-06,14452.396
2016-03-07,8698.053
2016-03-08,7478.867
2016-03-09,14269.395
2016-03-10,7298.839
2016-03-11,8885.492
2016-03-12,12931.698
2016-03-13,13544.473
2016-03-14,8785.503
2016-03-15,7691.619
2016-03-16,14476.899
2016-03-17,7866.633
2016-03-18,9314.641
2016-03-19,12330.233
2016-03-20,13262.889
2016-03-21,8979.942
2016-03-22,6976.09
2016-03-23,13505.339
2016-03-24,5514.948
2016-03-25,9558.268
2016-03-26,10948.886
2016-03-27,11799.057
2016-03-28,8739.242
2016-03-29,7670.513
2016-03-30,12921.776
2016-03-31,8060.16
2016-04-01,9257.972
2016-04-02,14336.823
2016-04-03,17156.816
2016-04-04,8818.5
2016-04-05,8472.592
2016-04-06,13842.182
2016-04-07,6838.15
2016-04-08,8239.899
2016-04-09,12690.447
2016-04-10,13417.438
2016-04-11,8466.871
2016-04-12,7191.196
2016-04-13,12900.818
2016-04-14,7001.223
2016-04-15,7960.809
2016-04-16,10947.059
2016-04-17,14096.092
2016-04-18,8703.299
2016-04-19,7629.312
2016-04-20,12860.838
2016-04-21,6704.724
2016-04-22,8013.942
2016-04-23,12294.085
2016-04-24,12286.027
2016-04-25,7164.4897
2016-04-26,6992.619
2016-04-27,12710.547
2016-04-28,6071.098
2016-04-29,8704.985
2016-04-30,12807.955
2016-05-01,14198.63
2016-05-02,8926.555
2016-05-03,7755.516
2016-05-04,14426.367
2016-05-05,7560.003
2016-05-06,9815.656
2016-05-07,14555.064
2016-05-08,9044.589
2016-05-09,8130.396
2016-05-10,7186.467
2016-05-11,13850.966
2016-05-12,7524.227
2016-05-13,8429.463
2016-05-14,12576.973
2016-05-15,13283.107
2016-05-16,9013.411
2016-05-17,7197.192
2016-05-18,12935.912
2016-05-19,8006.111
2016-05-20,9026.721
2016-05-21,12680.208
2016-05-22,13143.326
2016-05-23,8354.373
2016-05-24,6215.732
2016-05-25,13391.092
2016-05-26,7097.14
2016-05-27,11125.44
2016-05-28,9774.969
2016-05-29,11745.063
2016-05-30,8800.721
2016-05-31,9340.435
2016-06-01,14760.36
2016-06-02,7461.882
2016-06-03,8759.686
2016-06-04,12042.228
2016-06-05,14202.338
2016-06-06,9284.089
2016-06-07,7121.157
2016-06-08,12414.427
2016-06-09,6975.424
2016-06-10,7646.341
2016-06-11,10890.885
2016-06-12,11663.059
2016-06-13,8750.182
2016-06-14,7314.848
2016-06-15,13530.817
2016-06-16,7050.246
2016-06-17,8913.761
2016-06-18,13612.808
2016-06-19,10410.594
2016-06-20,8538.565
2016-06-21,7214.942
2016-06-22,13282.065
2016-06-23,6683.6553
2016-06-24,7906.213
2016-06-25,11159.523
2016-06-26,11874.93
2016-06-27,8452.547
2016-06-28,6822.621
2016-06-29,12042.628
2016-06-30,6227.929
2016-07-01,9904.847
2016-07-02,12255.622
2016-07-03,12614.47
2016-07-04,9542.622
2016-07-05,7168.242
2016-07-06,13024.3125
2016-07-07,5777.923
2016-07-08,8200.86
2016-07-09,11048.505
2016-07-10,11504.598
2016-07-11,8246.307
2016-07-12,7475.365
2016-07-13,12649.613
2016-07-14,6666.464
2016-07-15,8020.626
2016-07-16,11741.068
2016-07-17,12104.726
2016-07-18,8149.699
2016-07-19,7296.616
