date,quantity
2013-12-01,16678.0
2013-12-03,10442.0
2013-12-04,8677.0
2013-12-05,6529.0
2013-12-06,11619.0
2013-12-07,11812.0
2013-12-08,12775.0
2013-12-09,10372.0
2013-12-10,12872.0
2013-12-11,14372.0
2013-12-12,9472.0
2013-12-13,9430.0
2013-12-14,13126.0
2013-12-15,15752.0
2013-12-16,11586.0
2013-12-17,10965.0
2013-12-18,13630.0
2013-12-19,13012.0
2013-12-20,10637.0
2013-12-21,14893.0
2013-12-22,14763.0
2013-12-23,13274.0
2013-12-24,9081.0
2013-12-26,7915.0
2013-12-27,6991.0
2013-12-28,8059.0
2013-12-29,7961.0
2013-12-30,10108.0
2013-12-31,6409.0
2014-01-02,9647.0
2014-01-03,8879.0
2014-01-04,14188.0
2014-01-05,14490.0
2014-01-06,7614.0
2014-01-07,7124.0
2014-01-08,8683.0
2014-01-09,6731.0
2014-01-10,6992.0
2014-01-11,11224.0
2014-01-12,11536.0
2014-01-13,6948.0
2014-01-14,5710.0
2014-01-15,6676.0
2014-01-16,6147.0
2014-01-17,7140.0
2014-01-18,11826.0
2014-01-19,11754.0
2014-01-20,18097.0
2014-01-21,6408.0
2014-01-22,7345.0
2014-01-23,5134.0
2014-01-24,6336.0
2014-01-25,10025.0
2014-01-26,10895.0
2014-01-27,6815.0
2014-01-28,5367.0
2014-01-29,6312.0
2014-01-30,5670.0
2014-01-31,6711.0
2014-02-01,13142.0
2014-02-02,13326.0
2014-02-03,7910.0
2014-02-04,6785.0
2014-02-05,8710.0
2014-02-06,6783.0
2014-02-07,7386.0
2014-02-08,10491.0
2014-02-09,10653.0
2014-02-10,7280.0
2014-02-11,6606.0
2014-02-12,7984.0
2014-02-13,6518.0
2014-02-14,5690.0
2014-02-15,10438.0
2014-02-16,11379.0
2014-02-17,7372.0
2014-02-18,6317.0
2014-02-19,7734.0
2014-02-20,5372.0
2014-02-21,6102.0
2014-02-22,10819.0
2014-02-23,9143.0
2014-02-24,6837.0
2014-02-25,14629.0
2014-02-26,6516.0
2014-02-27,5671.0
2014-02-28,7086.0
2014-03-01,11968.0
2014-03-02,9370.0
2014-03-03,9200.0
2014-03-04,11744.0
2014-03-05,8886.0
2014-03-06,7357.0
2014-03-07,7446.0
2014-03-08,10675.0
2014-03-09,14900.0
2014-03-10,7375.0
2014-03-11,7176.0
2014-03-12,7709.0
2014-03-13,5896.0
2014-03-14,6237.0
2014-03-15,10615.0
2014-03-16,15737.0
2014-03-17,7292.0
2014-03-18,6033.0
2014-03-19,7747.0
2014-03-20,5910.0
2014-03-21,6719.0
2014-03-22,11617.0
2014-03-23,12963.0
2014-03-24,6961.0
2014-03-25,15792.0
2014-03-26,7781.0
2014-03-27,5637.0
2014-03-28,6780.0
2014-03-29,12106.0
2014-03-30,12985.0
2014-03-31,8284.0
2014-04-01,8898.0
2014-04-02,9637.0
2014-04-03,6915.0
2014-04-04,7789.0
2014-04-05,12913.0
2014-04-06,14930.0
2014-04-07,7800.0
2014-04-08,6805.0
2014-04-09,8104.0
2014-04-10,5680.0
2014-04-11,6944.0
2014-04-12,11450.0
2014-04-13,12138.0
2014-04-14,7517.0
2014-04-15,6608.0
2014-04-16,8701.0
2014-04-17,6604.0
2014-04-18,8669.0
2014-04-19,10102.0
2014-04-20,11611.0
2014-04-21,7852.0
2014-04-22,16823.0
2014-04-23,7408.0
2014-04-24,6063.0
2014-04-25,5922.0
2014-04-26,10999.0
2014-04-27,12946.0
2014-04-28,6647.0
2014-04-29,5560.0
2014-04-30,6705.0
2014-05-01,10978.0
2014-05-02,7961.0
2014-05-03,12512.0
2014-05-04,13962.0
2014-05-05,8113.0
2014-05-06,6725.0
2014-05-07,8459.0
2014-05-08,5625.0
2014-05-09,6828.0
2014-05-10,12027.0
2014-05-11,8447.0
2014-05-12,7294.0
2014-05-13,7148.0
2014-05-14,7763.0
2014-05-15,15789.0
2014-05-16,7548.0
2014-05-17,11509.0
2014-05-18,13931.0
2014-05-19,7603.0
2014-05-20,6322.0
2014-05-21,7382.0
2014-05-22,6094.0
2014-05-23,6884.0
2014-05-24,10088.0
2014-05-25,12162.0
2014-05-26,7178.0
2014-05-27,6102.0
2014-05-28,7103.0
2014-05-29,5510.0
2014-05-30,6896.0
2014-05-31,11614.0
2014-06-01,16143.0
2014-06-02,9301.0
2014-06-03,7835.0
2014-06-04,8653.0
2014-06-05,6282.0
2014-06-06,7970.0
2014-06-07,11057.0
2014-06-08,11421.0
2014-06-09,7484.0
2014-06-10,5881.0
2014-06-11,7816.0
2014-06-12,5699.0
2014-06-13,7351.0
2014-06-14,12719.0
2014-06-15,7042.0
2014-06-16,8479.0
2014-06-17,6674.0
2014-06-18,7213.0
2014-06-19,6090.0
2014-06-20,5618.0
2014-06-21,10825.0
2014-06-22,11683.0
2014-06-23,18016.0
2014-06-24,6240.0
2014-06-25,6029.0
2014-06-26,5605.0
2014-06-27,6592.0
2014-06-28,9623.0
2014-06-29,11052.0
2014-06-30,7764.0
2014-07-01,9041.0
2014-07-02,10692.0
2014-07-03,7360.0
2014-07-04,7537.0
2014-07-05,11309.0
2014-07-06,14650.0
2014-07-07,8341.0
2014-07-08,6958.0
2014-07-09,7904.0
2014-07-10,6221.0
2014-07-11,7802.0
2014-07-12,11170.0
2014-07-13,9409.0
2014-07-14,7788.0
2014-07-15,7033.0
2014-07-16,8927.0
2014-07-17,6221.0
2014-07-18,6866.0
2014-07-19,10426.0
2014-07-20,10303.0
2014-07-21,7250.0
2014-07-22,6781.0
2014-07-23,7632.0
2014-07-24,5758.0
2014-07-25,19458.0
2014-07-26,9760.0
2014-07-27,10365.0
2014-07-28,7259.0
2014-07-29,6750.0
2014-07-30,7189.0
2014-07-31,6902.0
2014-08-01,8688.0
2014-08-02,12446.0
2014-08-03,12069.0
2014-08-04,8864.0
2014-08-05,7524.0
2014-08-06,8153.0
2014-08-07,6313.0
2014-08-08,7464.0
2014-08-09,9092.0
2014-08-10,10569.0
2014-08-11,8140.0
2014-08-12,7353.0
2014-08-13,8781.0
2014-08-14,7167.0
2014-08-15,8104.0
2014-08-16,12626.0
2014-08-17,14808.0
2014-08-18,9497.0
2014-08-19,8453.0
2014-08-20,9431.0
2014-08-21,8054.0
2014-08-22,8177.0
2014-08-23,11674.0
2014-08-24,12252.0
2014-08-25,16690.0
2014-08-26,7781.0
2014-08-27,9150.0
2014-08-28,7233.0
2014-08-29,8596.0
2014-08-30,12702.0
2014-08-31,16534.0
2014-09-01,12303.0
2014-09-02,9798.0
2014-09-03,10801.0
2014-09-04,7487.0
2014-09-05,9296.0
2014-09-06,14555.0
2014-09-07,16546.0
2014-09-08,9139.0
2014-09-09,7351.0
2014-09-10,8808.0
2014-09-11,6398.0
2014-09-12,8701.0
2014-09-13,12588.0
2014-09-14,14505.0
2014-09-15,8905.0
2014-09-16,8436.0
2014-09-17,9261.0
2014-09-18,6410.0
2014-09-19,7290.0
2014-09-20,12940.0
2014-09-21,13960.0
2014-09-22,7702.0
2014-09-23,7319.0
2014-09-24,8732.0
2014-09-25,6686.0
2014-09-26,7097.0
2014-09-27,13029.0
2014-09-28,13873.0
2014-09-29,8099.0
2014-09-30,7754.0
2014-10-01,11002.0
2014-10-02,8262.0
2014-10-03,10154.0
2014-10-04,16025.0
2014-10-05,16974.0
2014-10-06,7998.0
2014-10-07,7993.0
2014-10-09,6778.0
2014-10-10,11493.0
2014-10-11,11469.0
2014-10-12,12776.0
2014-10-13,8215.0
2014-10-14,7213.0
2014-10-15,9132.0
2014-10-16,8110.0
2014-10-17,8394.0
2014-10-18,13312.0
2014-10-19,13645.0
2014-10-20,8809.0
2014-10-21,7324.0
2014-10-22,9139.0
2014-10-23,6131.0
2014-10-24,6536.0
2014-10-25,11826.0
2014-10-26,12985.0
2014-10-27,7346.0
2014-10-28,6469.0
2014-10-29,7705.0
2014-10-30,5741.0
2014-10-31,6631.0
2014-11-01,11979.0
2014-11-02,10533.0
2014-11-03,14593.0
2014-11-04,7842.0
2014-11-05,9156.0
2014-11-06,7342.0
2014-11-07,8555.0
2014-11-08,12421.0
2014-11-09,13420.0
2014-11-10,7770.0
2014-11-11,7636.0
2014-11-12,7997.0
2014-11-13,6262.0
2014-11-14,10629.0
2014-11-15,11700.0
2014-11-16,13559.0
2014-11-17,7512.0
2014-11-18,7244.0
2014-11-19,7912.0
2014-11-20,6425.0
2014-11-21,7441.0
2014-11-22,11757.0
2014-11-23,13428.0
2014-11-24,7814.0
2014-11-25,8042.0
2014-11-26,8526.0
2014-11-27,11409.0
2014-11-28,7723.0
2014-11-29,13695.0
2014-11-30,16314.0
2014-12-01,12697.0
2014-12-02,10521.0
2014-12-03,14258.0
2014-12-04,8292.0
2014-12-05,10344.0
2014-12-06,12888.0
2014-12-07,16998.0
2014-12-08,11782.0
2014-12-09,15782.0
2014-12-10,11473.0
2014-12-11,10517.0
2014-12-12,12365.0
2014-12-13,15819.0
2014-12-14,15863.0
2014-12-15,13015.0
2014-12-17,15577.0
2014-12-18,12464.0
2014-12-19,12603.0
2014-12-20,15214.0
2014-12-21,16845.0
2014-12-22,14538.0
2014-12-23,12967.0
2014-12-24,10548.0
2014-12-26,9609.0
2014-12-27,7796.0
2014-12-28,9202.0
2014-12-29,8720.0
2014-12-30,9248.0
2014-12-31,7743.0
2015-01-02,11505.0
2015-01-03,10939.0
2015-01-04,14052.0
2015-01-05,10488.0
2015-01-06,7963.0
2015-01-07,10193.0
2015-01-08,7791.0
2015-01-09,8018.0
2015-01-10,11352.0
2015-01-11,14012.0
2015-01-12,7714.0
2015-01-13,6861.0
2015-01-14,7471.0
2015-01-15,6064.0
2015-01-16,6847.0
2015-01-17,12676.0
2015-01-18,13851.0
2015-01-19,8252.0
2015-01-20,6657.0
2015-01-21,7616.0
2015-01-22,6398.0
2015-01-23,7333.0
2015-01-24,12489.0
2015-01-25,12377.0
2015-01-26,7368.0
2015-01-27,6106.0
2015-01-28,7521.0
2015-01-29,6052.0
2015-01-30,6850.0
2015-01-31,12583.0
2015-02-01,16639.0
2015-02-02,8461.0
2015-02-03,7482.0
2015-02-04,8982.0
2015-02-05,6920.0
2015-02-06,7080.0
2015-02-07,11329.0
2015-02-08,13034.0
2015-02-09,8478.0
2015-02-10,6261.0
2015-02-11,7526.0
2015-02-12,6447.0
2015-02-13,8823.0
2015-02-14,7886.0
2015-02-15,7343.0
2015-02-16,8507.0
2015-02-17,10352.0
2015-02-18,8552.0
2015-02-19,6864.0
2015-02-20,7841.0
2015-02-21,10860.0
2015-02-22,13672.0
2015-02-23,7442.0
2015-02-24,7346.0
2015-02-25,8017.0
2015-02-26,5695.0
2015-02-27,7019.0
2015-02-28,12476.0
2015-03-01,17202.0
2015-03-02,8675.0
2015-03-03,8027.0
2015-03-04,8721.0
2015-03-05,6616.0
2015-03-06,7790.0
2015-03-07,12861.0
2015-03-08,13244.0
2015-03-09,8912.0
2015-03-10,8897.0
2015-03-11,8658.0
2015-03-12,6544.0
2015-03-13,7889.0
2015-03-14,12573.0
2015-03-15,14673.0
2015-03-16,8370.0
2015-03-17,7333.0
2015-03-18,8117.0
2015-03-19,6656.0
2015-03-20,7787.0
2015-03-21,12662.0
2015-03-22,13659.0
2015-03-23,7896.0
2015-03-24,7061.0
2015-03-25,7948.0
2015-03-26,5715.0
2015-03-27,7256.0
2015-03-28,11720.0
2015-03-29,13085.0
2015-03-30,7180.0
2015-03-31,7583.0
2015-04-01,10179.0
2015-04-02,8476.0
2015-04-03,9904.0
2015-04-04,12322.0
2015-04-05,13286.0
2015-04-06,8842.0
2015-04-07,6748.0
2015-04-08,8378.0
2015-04-09,6646.0
2015-04-10,7644.0
2015-04-11,11547.0
2015-04-12,13603.0
2015-04-13,7598.0
2015-04-14,6351.0
2015-04-15,8239.0
2015-04-16,6664.0
2015-04-17,8562.0
2015-04-18,12758.0
2015-04-19,14546.0
2015-04-20,8321.0
2015-04-21,7072.0
2015-04-22,7507.0
2015-04-23,6367.0
2015-04-24,7292.0
2015-04-25,11554.0
2015-04-26,13075.0
2015-04-27,7258.0
2015-04-28,6477.0
2015-04-29,7565.0
2015-04-30,7262.0
2015-05-01,11896.0
2015-05-02,13514.0
2015-05-03,14215.0
2015-05-04,9361.0
2015-05-05,8245.0
2015-05-06,8685.0
2015-05-07,7538.0
2015-05-08,8030.0
2015-05-09,13674.0
2015-05-10,9175.0
2015-05-11,8504.0
2015-05-12,6494.0
2015-05-13,7273.0
2015-05-14,6207.0
2015-05-15,7424.0
2015-05-16,14170.0
2015-05-17,14506.0
2015-05-18,7734.0
2015-05-19,7171.0
2015-05-20,7711.0
2015-05-21,6484.0
2015-05-22,7159.0
2015-05-23,10996.0
2015-05-24,12886.0
2015-05-25,7264.0
2015-05-26,6875.0
2015-05-27,7997.0
2015-05-28,5758.0
2015-05-29,8126.0
2015-05-30,13728.0
2015-05-31,15522.0
2015-06-01,9633.0
2015-06-02,8270.0
2015-06-03,8973.0
2015-06-04,6985.0
2015-06-05,8001.0
2015-06-06,11703.0
2015-06-07,12930.0
2015-06-08,8479.0
2015-06-09,7524.0
2015-06-10,7492.0
2015-06-11,5732.0
2015-06-12,7698.0
2015-06-13,11384.0
2015-06-14,12524.0
2015-06-15,7029.0
2015-06-16,7414.0
2015-06-17,8711.0
2015-06-18,5774.0
2015-06-19,8534.0
2015-06-20,12968.0
2015-06-21,8992.0
2015-06-22,7860.0
2015-06-23,7423.0
2015-06-24,8388.0
2015-06-25,4806.0
2015-06-26,6792.0
2015-06-27,11437.0
2015-06-28,12691.0
2015-06-29,7133.0
2015-06-30,6760.0
2015-07-01,10801.0
2015-07-02,7983.0
2015-07-03,10411.0
2015-07-04,13563.0
2015-07-05,9039.0
2015-07-06,4390.0
2015-07-07,4685.0
2015-07-08,10230.0
2015-07-09,7674.0
2015-07-10,7960.0
2015-07-11,11168.0
2015-07-12,10989.0
2015-07-13,7900.0
2015-07-14,6552.0
2015-07-15,8910.0
2015-07-16,6989.0
2015-07-17,8266.0
2015-07-18,11206.0
2015-07-19,11976.0
2015-07-20,8138.0
2015-07-21,6980.0
2015-07-22,8577.0
2015-07-23,6193.0
2015-07-24,7409.0
2015-07-25,10608.0
2015-07-26,10685.0
2015-07-27,7624.0
2015-07-28,6584.0
2015-07-29,7588.0
2015-07-30,6044.0
2015-07-31,8514.0
2015-08-01,13861.0
2015-08-02,13819.0
2015-08-03,9611.0
2015-08-04,7975.0
2015-08-05,8529.0
2015-08-06,6546.0
2015-08-07,7442.0
2015-08-08,9254.0
2015-08-09,8460.0
2015-08-10,10342.0
2015-08-11,15639.0
2015-08-12,8593.0
2015-08-13,6000.0
2015-08-14,10749.0
2015-08-15,15190.0
2015-08-16,12535.0
2015-08-17,7895.0
2015-08-18,7469.0
2015-08-19,8422.0
2015-08-20,6065.0
2015-08-21,7795.0
2015-08-22,10191.0
2015-08-23,11007.0
2015-08-24,8842.0
2015-08-25,7625.0
2015-08-26,7758.0
2015-08-27,6987.0
2015-08-28,8048.0
2015-08-29,12638.0
2015-08-30,14155.0
2015-08-31,9959.0
2015-09-01,10611.0
2015-09-02,11108.0
2015-09-03,8639.0
2015-09-04,9834.0
2015-09-05,15097.0
2015-09-06,15519.0
2015-09-07,8802.0
2015-09-08,7364.0
2015-09-09,9006.0
2015-09-10,6811.0
2015-09-11,8058.0
2015-09-12,12801.0
2015-09-13,13278.0
2015-09-14,7916.0
2015-09-15,6875.0
2015-09-16,9331.0
2015-09-17,7184.0
2015-09-18,7851.0
2015-09-19,13162.0
2015-09-20,13852.0
2015-09-21,8232.0
2015-09-22,7204.0
2015-09-23,8787.0
2015-09-24,6800.0
2015-09-25,8190.0
2015-09-26,13627.0
2015-09-27,14426.0
2015-09-28,7985.0
2015-09-29,6933.0
2015-09-30,8956.0
2015-10-01,9748.0
2015-10-02,11265.0
2015-10-03,18551.0
2015-10-04,18974.0
2015-10-05,10078.0
2015-10-06,8419.0
2015-10-07,9179.0
2015-10-08,6785.0
2015-10-09,13094.0
2015-10-10,11128.0
2015-10-11,12519.0
2015-10-12,8234.0
2015-10-13,4716.0
2015-10-14,9426.0
2015-10-15,7195.0
2015-10-16,9483.0
2015-10-17,14852.0
2015-10-18,14920.0
2015-10-19,8163.0
2015-10-20,7090.0
2015-10-21,8479.0
2015-10-22,11638.0
2015-10-23,8836.0
2015-10-24,12495.0
2015-10-25,13269.0
2015-10-26,7684.0
2015-10-28,6912.0
2015-10-29,6353.0
2015-10-30,8037.0
2015-10-31,11446.0
2015-11-01,11063.0
2015-11-02,10545.0
2015-11-03,14352.0
2015-11-04,10897.0
2015-11-05,7794.0
2015-11-06,8390.0
2015-11-07,13550.0
2015-11-08,15083.0
2015-11-09,8525.0
2015-11-10,7712.0
2015-11-11,8780.0
2015-11-12,4469.0
2015-11-13,8127.0
2015-11-14,12516.0
2015-11-15,15284.0
2015-11-16,8589.0
2015-11-17,7762.0
2015-11-18,9081.0
2015-11-19,9237.0
2015-11-20,8748.0
2015-11-21,13100.0
2015-11-22,14827.0
2015-11-23,9201.0
2015-11-24,7853.0
2015-11-25,9129.0
2015-11-26,7678.0
2015-11-27,8898.0
2015-11-28,14133.0
2015-11-29,15640.0
2015-11-30,9505.0
2015-12-01,10448.0
2015-12-02,13497.0
2015-12-03,8340.0
2015-12-04,7808.0
2015-12-05,12046.0
2015-12-06,16526.0
2015-12-07,11786.0
2015-12-08,9550.0
2015-12-09,11458.0
2015-12-10,11909.0
2015-12-11,11383.0
2015-12-12,19210.0
2015-12-13,15546.0
2015-12-14,11247.0
2015-12-15,12325.0
2015-12-16,13484.0
2015-12-17,12304.0
2015-12-18,13468.0
2015-12-19,17030.0
2015-12-20,18993.0
2015-12-21,15496.896
2015-12-22,15015.787
2015-12-23,17375.9
2015-12-24,11907.455
2015-12-26,11307.0
2015-12-27,9767.0
2015-12-28,8319.0
2015-12-29,9323.0
2015-12-30,11642.0
2015-12-31,8360.0
2016-01-02,13496.0
2016-01-03,16399.0
2016-01-04,11716.0
2016-01-05,9804.0
2016-01-06,10620.0
2016-01-07,7594.0
2016-01-08,9317.0
2016-01-09,14143.0
2016-01-10,15300.0
2016-01-11,9149.0
2016-01-12,7324.0
2016-01-13,8318.0
2016-01-14,6696.0
2016-01-15,8687.0
2016-01-16,13101.0
2016-01-17,13616.0
2016-01-18,8553.0
2016-01-19,7417.0
2016-01-20,8478.0
2016-01-21,6321.0
2016-01-22,7979.0
2016-01-23,12284.0
2016-01-24,12671.0
2016-01-25,7900.0
2016-01-26,7202.0
2016-01-27,7363.0
2016-01-28,6225.0
2016-01-29,7832.0
2016-01-30,13253.0
2016-01-31,14092.0
2016-02-01,10003.0
2016-02-02,8090.0
2016-02-03,9103.0
2016-02-04,7731.0
2016-02-05,8982.0
2016-02-06,11284.0
2016-02-07,8133.0
2016-02-08,8845.0
2016-02-09,11578.0
2016-02-10,8972.0
2016-02-11,7561.0
2016-02-12,8640.0
2016-02-13,12105.0
2016-02-14,12323.0
2016-02-15,8457.0
2016-02-16,8801.0
2016-02-17,9224.0
2016-02-18,6597.0
2016-02-19,8151.0
2016-02-20,11773.0
2016-02-21,14102.0
2016-02-22,8229.0
2016-02-23,7700.0
2016-02-24,8709.0
2016-02-25,6935.0
2016-02-26,7605.0
2016-02-27,12183.0
2016-02-28,13773.0
2016-02-29,8247.0
2016-03-01,10211.0
2016-03-02,10909.0
2016-03-03,7978.0
2016-03-04,9081.0
2016-03-05,15309.0
2016-03-06,15288.0
2016-03-07,9171.0
2016-03-08,7891.0
2016-03-09,8962.0
2016-03-10,6904.0
2016-03-11,8981.0
2016-03-12,12754.0
2016-03-13,13416.0
2016-03-14,8063.0
2016-03-15,7169.0
2016-03-16,9091.0
2016-03-17,6993.0
2016-03-18,8845.0
2016-03-19,11918.0
2016-03-20,13183.0
2016-03-21,7712.0
2016-03-22,6705.0
2016-03-23,8568.0
2016-03-24,5181.0
