date,quantity
2013-06-17,3319.0
2013-06-18,1885.0
2013-06-19,2218.0
2013-06-20,1733.0
2013-06-21,1916.0
2013-06-22,2825.0
2013-06-23,3186.0
2013-06-24,1941.0
2013-06-25,1778.0
2013-06-26,2133.0
2013-06-27,1535.0
2013-06-28,2020.0
2013-06-29,3195.0
2013-06-30,3385.0
2013-07-01,2705.0
2013-07-02,2325.0
2013-07-03,3010.0
2013-07-04,1907.0
2013-07-05,1963.0
2013-07-06,2906.0
2013-07-07,3207.0
2013-07-08,2041.0
2013-07-09,1734.0
2013-07-10,2233.0
2013-07-11,1717.0
2013-07-12,2058.0
2013-07-13,2543.0
2013-07-14,2677.0
2013-07-15,2013.0
2013-07-16,2313.0
2013-07-17,2385.0
2013-07-18,1540.0
2013-07-19,1720.0
2013-07-20,3384.0
2013-07-21,2582.0
2013-07-22,2134.0
2013-07-23,1971.0
2013-07-24,1955.0
2013-07-25,1593.0
2013-07-26,1704.0
2013-07-27,2670.0
2013-07-28,2799.0
2013-07-29,1621.0
2013-07-30,1924.0
2013-07-31,2494.0
2013-08-01,2331.0
2013-08-02,2331.0
2013-08-03,2863.0
2013-08-04,3295.0
2013-08-05,2412.0
2013-08-06,1964.0
2013-08-07,2390.0
2013-08-08,1707.0
2013-08-09,1968.0
2013-08-10,2508.0
2013-08-11,2618.0
2013-08-12,2050.0
2013-08-13,1812.0
2013-08-14,2180.0
2013-08-15,1776.0
2013-08-16,2150.0
2013-08-17,2626.0
2013-08-18,3084.0
2013-08-19,1890.0
2013-08-20,1803.0
2013-08-21,2033.0
2013-08-22,1640.0
2013-08-23,1824.0
2013-08-24,2401.0
2013-08-25,3475.0
2013-08-26,2310.0
2013-08-27,1917.0
2013-08-28,2315.0
2013-08-29,1613.0
2013-08-30,2234.0
2013-08-31,3257.0
2013-09-01,4139.0
2013-09-02,2588.0
2013-09-03,2644.0
2013-09-04,2695.0
2013-09-05,1916.0
2013-09-06,1966.0
2013-09-07,3425.0
2013-09-08,3407.0
2013-09-09,2017.0
2013-09-10,1866.0
2013-09-11,2190.0
2013-09-12,2076.0
2013-09-13,1788.0
2013-09-14,2788.0
2013-09-15,3178.0
2013-09-16,2180.0
2013-09-17,1640.0
2013-09-18,1971.0
2013-09-19,1547.0
2013-09-20,2046.0
2013-09-21,2601.0
2013-09-22,2992.0
2013-09-23,2061.0
2013-09-24,1734.0
2013-09-25,3235.0
2013-09-26,1577.0
2013-09-27,1843.0
2013-09-28,3023.0
2013-09-29,3374.0
2013-09-30,2306.0
2013-10-01,2527.0
2013-10-02,2779.0
2013-10-03,2283.0
2013-10-04,2392.0
2013-10-05,3326.0
2013-10-06,3612.0
2013-10-07,2026.0
2013-10-08,1865.0
2013-10-09,2329.0
2013-10-10,1557.0
2013-10-11,814.0
2013-10-12,2497.0
2013-10-13,2838.0
2013-10-14,1884.0
2013-10-15,1514.0
2013-10-16,2487.0
2013-10-17,1879.0
2013-10-18,2000.0
2013-10-19,3387.0
2013-10-20,3404.0
2013-10-21,2143.0
2013-10-22,1663.0
2013-10-23,2243.0
2013-10-24,1592.0
2013-10-25,1746.0
2013-10-26,2739.0
2013-10-27,3018.0
2013-10-28,2078.0
2013-10-29,1733.0
2013-10-30,2220.0
2013-10-31,1411.0
2013-11-01,2494.0
2013-11-02,3298.0
2013-11-03,3719.0
2013-11-04,2434.0
2013-11-05,2210.0
2013-11-06,2588.0
2013-11-07,1770.0
2013-11-08,1934.0
2013-11-09,3066.0
2013-11-10,3415.0
2013-11-11,1934.0
2013-11-12,1761.0
2013-11-13,2064.0
2013-11-14,2014.0
2013-11-15,1868.0
2013-11-16,3291.0
2013-11-17,3458.0
2013-11-18,2167.0
2013-11-19,1954.0
2013-11-20,2309.0
2013-11-21,1621.0
2013-11-22,1969.0
2013-11-23,2654.0
2013-11-24,3192.0
2013-11-25,1942.0
2013-11-26,1878.0
2013-11-27,2269.0
2013-11-28,1662.0
2013-11-29,1935.0
2013-11-30,2964.0
2013-12-01,4384.0
2013-12-02,2531.0
2013-12-03,2726.0
2013-12-04,2563.0
2013-12-05,1894.0
2013-12-06,2634.0
2013-12-07,3040.0
2013-12-08,3402.0
2013-12-09,2747.0
2013-12-10,2359.0
2013-12-11,2635.0
2013-12-12,2337.0
2013-12-13,2292.0
2013-12-14,3071.0
2013-12-15,3785.0
2013-12-16,2704.0
2013-12-17,2274.0
2013-12-18,3058.0
2013-12-19,2658.0
2013-12-20,2034.0
2013-12-21,3432.0
2013-12-22,3603.0
2013-12-23,2793.0
2013-12-24,1711.0
2013-12-26,2480.0
2013-12-27,2139.0
2013-12-28,2414.0
2013-12-29,2510.0
2013-12-30,3254.0
2013-12-31,1993.0
2014-01-02,3181.0
2014-01-03,3036.0
2014-01-04,4466.0
2014-01-06,2536.0
2014-01-07,2473.0
2014-01-08,3003.0
2014-01-09,2288.0
2014-01-10,2328.0
2014-01-11,3383.0
2014-01-12,3644.0
2014-01-13,2372.0
2014-01-14,1961.0
2014-01-15,2414.0
2014-01-16,2417.0
2014-01-17,2212.0
2014-01-18,3561.0
2014-01-19,3579.0
2014-01-20,2254.0
2014-01-21,2032.0
2014-01-22,2647.0
2014-01-23,1836.0
2014-01-24,2035.0
2014-01-25,2977.0
2014-01-26,3326.0
2014-01-27,1957.0
2014-01-28,1846.0
2014-01-29,2267.0
2014-01-30,1953.0
2014-01-31,2108.0
2014-02-01,3795.0
2014-02-02,3935.0
2014-02-03,2602.0
2014-02-04,2135.0
2014-02-05,2738.0
2014-02-06,2013.0
2014-02-07,2334.0
2014-02-08,3045.0
2014-02-09,3073.0
2014-02-10,2034.0
2014-02-11,1965.0
2014-02-12,2239.0
2014-02-13,1731.0
2014-02-14,1645.0
2014-02-15,3059.0
2014-02-16,3064.0
2014-02-17,2255.0
2014-02-18,1895.0
2014-02-19,2535.0
2014-02-20,2007.0
2014-02-21,1903.0
2014-02-22,3134.0
2014-02-23,2640.0
2014-02-24,2029.0
2014-02-25,1941.0
2014-02-26,2028.0
2014-02-27,1930.0
2014-02-28,1917.0
2014-03-01,3359.0
2014-03-02,2763.0
2014-03-03,2687.0
2014-03-04,3400.0
2014-03-05,2892.0
2014-03-06,2643.0
2014-03-07,2240.0
2014-03-08,3164.0
2014-03-09,4123.0
2014-03-10,2435.0
2014-03-11,2462.0
2014-03-12,2506.0
2014-03-13,2032.0
2014-03-14,1912.0
2014-03-15,3080.0
2014-03-16,4493.0
2014-03-17,2335.0
2014-03-18,1884.0
2014-03-19,2537.0
2014-03-20,1907.0
2014-03-21,1935.0
2014-03-22,4062.0
2014-03-23,3403.0
2014-03-24,2039.0
2014-03-25,1795.0
2014-03-26,2343.0
2014-03-27,1865.0
2014-03-28,1895.0
2014-03-29,3488.0
2014-03-30,3629.0
2014-03-31,2407.0
2014-04-01,2554.0
2014-04-02,2716.0
2014-04-03,2203.0
2014-04-04,2140.0
2014-04-05,3458.0
2014-04-06,3771.0
2014-04-07,2191.0
2014-04-08,2039.0
2014-04-09,2419.0
2014-04-10,1796.0
2014-04-11,1904.0
2014-04-12,2815.0
2014-04-13,3137.0
2014-04-14,2075.0
2014-04-15,2020.0
2014-04-16,2536.0
2014-04-17,1688.0
2014-04-18,2193.0
2014-04-19,2597.0
2014-04-20,3074.0
2014-04-21,2328.0
2014-04-22,1868.0
2014-04-23,2381.0
2014-04-24,1885.0
2014-04-25,1695.0
2014-04-26,2813.0
2014-04-27,3275.0
2014-04-28,2213.0
2014-04-29,1637.0
2014-04-30,2129.0
2014-05-01,3061.0
2014-05-02,2404.0
2014-05-03,3293.0
2014-05-04,3544.0
2014-05-05,2613.0
2014-05-06,2214.0
2014-05-07,2790.0
2014-05-08,1703.0
2014-05-09,1980.0
2014-05-10,2925.0
2014-05-11,2136.0
2014-05-12,2134.0
2014-05-13,2085.0
2014-05-14,2320.0
2014-05-15,1801.0
2014-05-16,2304.0
2014-05-17,3229.0
2014-05-18,3573.0
2014-05-19,1939.0
2014-05-20,1696.0
2014-05-21,2150.0
2014-05-22,1879.0
2014-05-23,1711.0
2014-05-24,2655.0
2014-05-25,3088.0
2014-05-26,2217.0
2014-05-27,1836.0
2014-05-28,2215.0
2014-05-29,1682.0
2014-05-30,2005.0
2014-05-31,3045.0
2014-06-01,4366.0
2014-06-02,2794.0
2014-06-03,2507.0
2014-06-04,3004.0
2014-06-05,1976.0
2014-06-06,2518.0
2014-06-07,3119.0
2014-06-08,3373.0
2014-06-09,2365.0
2014-06-10,1708.0
2014-06-11,2347.0
2014-06-12,1750.0
2014-06-13,2087.0
2014-06-14,3218.0
2014-06-15,1918.0
2014-06-16,2617.0
2014-06-17,2070.0
2014-06-18,2378.0
2014-06-19,1851.0
2014-06-20,1580.0
2014-06-21,3058.0
2014-06-22,3211.0
2014-06-23,3561.0
2014-06-24,2019.0
2014-06-25,1911.0
2014-06-26,1795.0
2014-06-27,1858.0
2014-06-28,2598.0
2014-06-29,2904.0
2014-06-30,2404.0
2014-07-01,2910.0
2014-07-02,3395.0
2014-07-03,2894.0
2014-07-04,2396.0
2014-07-05,3302.0
2014-07-06,4181.0
2014-07-07,2466.0
2014-07-08,2205.0
2014-07-09,2511.0
2014-07-10,2070.0
2014-07-11,2207.0
2014-07-12,3132.0
2014-07-13,2600.0
2014-07-14,2405.0
2014-07-15,2021.0
2014-07-16,2915.0
2014-07-17,1969.0
2014-07-18,2047.0
2014-07-19,3035.0
2014-07-20,2975.0
2014-07-21,2208.0
2014-07-22,2102.0
2014-07-23,2362.0
2014-07-24,1929.0
2014-07-25,3372.0
2014-07-26,2856.0
2014-07-27,3058.0
2014-07-28,2269.0
2014-07-29,1991.0
2014-07-30,2359.0
2014-07-31,2076.0
2014-08-01,2626.0
2014-08-02,3392.0
2014-08-03,3494.0
2014-08-04,2686.0
2014-08-05,2314.0
2014-08-06,2383.0
2014-08-07,1874.0
2014-08-08,2070.0
2014-08-09,2544.0
2014-08-10,2889.0
2014-08-11,2304.0
2014-08-12,2063.0
2014-08-13,2544.0
2014-08-14,2088.0
2014-08-15,2318.0
2014-08-16,3339.0
2014-08-17,3634.0
2014-08-18,2625.0
2014-08-19,2213.0
2014-08-20,2670.0
2014-08-21,2444.0
2014-08-22,2397.0
2014-08-23,3022.0
2014-08-24,3264.0
2014-08-25,3494.0
2014-08-26,2130.0
2014-08-27,2647.0
2014-08-28,2261.0
2014-08-29,2971.0
2014-08-30,3391.0
2014-08-31,4444.0
2014-09-01,3678.0
2014-09-02,3172.0
2014-09-03,3461.0
2014-09-04,2391.0
2014-09-05,2597.0
2014-09-06,3995.0
2014-09-07,4462.0
2014-09-08,2880.0
2014-09-09,2238.0
2014-09-10,2809.0
2014-09-11,1936.0
2014-09-12,2315.0
2014-09-13,3099.0
2014-09-14,4013.0
2014-09-15,2586.0
2014-09-16,2583.0
2014-09-17,2840.0
2014-09-18,2113.0
2014-09-19,2100.0
2014-09-20,3379.0
2014-09-21,3782.0
2014-09-22,2466.0
2014-09-23,2336.0
2014-09-24,2670.0
2014-09-25,2059.0
2014-09-26,2014.0
2014-09-27,3574.0
2014-09-28,3620.0
2014-09-29,2362.0
2014-09-30,2347.0
2014-10-01,3531.0
2014-10-02,2754.0
2014-10-03,2861.0
2014-10-04,4197.0
2014-10-06,2402.0
2014-10-07,2567.0
2014-10-08,4225.0
2014-10-09,1972.0
2014-10-10,3046.0
2014-10-11,3021.0
2014-10-12,3404.0
2014-10-13,2496.0
2014-10-14,2138.0
2014-10-15,2723.0
2014-10-16,2448.0
2014-10-17,2595.0
2014-10-18,3555.0
2014-10-19,3618.0
2014-10-20,2377.0
2014-10-21,2446.0
2014-10-22,2601.0
2014-10-23,1775.0
2014-10-24,1788.0
2014-10-25,3135.0
2014-10-26,3321.0
2014-10-27,2029.0
2014-10-28,1864.0
2014-10-29,2322.0
2014-10-30,1748.0
2014-10-31,1768.0
2014-11-01,3140.0
2014-11-02,2688.0
2014-11-03,4015.0
2014-11-04,2470.0
2014-11-05,2785.0
2014-11-06,2945.0
2014-11-07,2407.0
2014-11-08,3134.0
2014-11-09,3432.0
2014-11-10,1956.0
2014-11-11,2102.0
2014-11-12,2387.0
2014-11-13,1769.0
2014-11-14,2016.0
2014-11-15,2917.0
2014-11-16,3410.0
2014-11-17,2006.0
2014-11-18,1974.0
2014-11-19,2140.0
2014-11-20,1942.0
2014-11-21,1998.0
2014-11-22,2861.0
2014-11-23,3449.0
2014-11-24,2006.0
2014-11-25,2160.0
2014-11-26,2448.0
2014-11-27,1830.0
2014-11-28,2067.0
2014-11-29,3340.0
2014-11-30,4096.0
2014-12-01,3093.0
2014-12-02,2834.0
2014-12-03,2805.0
2014-12-04,2432.0
2014-12-05,2529.0
2014-12-06,3243.0
2014-12-07,3978.0
2014-12-08,2808.0
2014-12-09,2641.0
2014-12-10,2695.0
2014-12-11,2162.0
2014-12-12,2521.0
2014-12-13,3642.0
2014-12-14,3765.0
2014-12-15,2746.0
2014-12-16,2851.0
2014-12-17,3128.0
2014-12-18,2550.0
2014-12-19,2454.0
2014-12-20,3727.0
2014-12-21,4483.0
2014-12-22,3384.0
2014-12-23,3145.0
2014-12-24,2541.0
2014-12-26,3056.0
2014-12-27,2673.0
2014-12-28,2980.0
2014-12-29,2716.0
2014-12-30,2806.0
2014-12-31,2082.0
2015-01-02,3386.0
2015-01-03,3299.0
2015-01-04,4174.0
2015-01-05,3340.0
2015-01-06,2802.0
2015-01-07,3564.0
2015-01-08,2643.0
2015-01-09,2667.0
2015-01-10,3250.0
2015-01-11,3945.0
2015-01-12,2379.0
2015-01-13,2258.0
2015-01-14,2741.0
2015-01-15,2039.0
2015-01-16,2294.0
2015-01-17,3831.0
2015-01-18,3744.0
2015-01-19,2423.0
2015-01-20,2014.0
2015-01-21,2606.0
2015-01-22,1833.0
2015-01-23,1981.0
2015-01-24,3225.0
2015-01-25,3398.0
2015-01-26,2007.0
2015-01-27,1839.0
2015-01-28,2338.0
2015-01-29,2080.0
2015-01-30,1993.0
2015-01-31,3414.0
2015-02-02,2579.0
2015-02-03,2442.0
2015-02-04,2764.0
2015-02-05,2158.0
2015-02-06,2236.0
2015-02-07,3420.0
2015-02-08,3801.0
2015-02-09,2490.0
2015-02-10,2110.0
2015-02-11,2355.0
2015-02-12,1991.0
2015-02-13,2088.0
2015-02-14,2024.0
2015-02-15,2117.0
2015-02-16,2453.0
2015-02-17,3115.0
2015-02-18,2504.0
2015-02-19,2069.0
2015-02-20,2300.0
2015-02-21,3051.0
2015-02-22,3723.0
2015-02-23,2104.0
2015-02-24,2308.0
2015-02-25,2368.0
2015-02-26,1709.0
2015-02-27,2156.0
2015-02-28,3351.0
2015-03-02,2629.0
2015-03-03,2370.0
2015-03-04,2748.0
2015-03-05,2068.0
2015-03-06,2477.0
2015-03-07,3346.0
2015-03-08,3303.0
2015-03-09,2782.0
2015-03-10,2721.0
2015-03-11,2894.0
2015-03-12,1955.0
2015-03-13,2443.0
2015-03-14,3091.0
2015-03-15,3930.0
2015-03-16,2300.0
2015-03-17,2109.0
2015-03-18,2245.0
2015-03-19,1739.0
2015-03-20,2260.0
2015-03-21,3278.0
2015-03-22,3350.0
2015-03-23,2105.0
2015-03-24,2052.0
2015-03-25,2515.0
2015-03-26,1745.0
2015-03-27,1993.0
2015-03-28,3426.0
2015-03-29,3313.0
2015-03-30,2279.0
2015-03-31,2142.0
2015-04-01,2958.0
2015-04-02,2409.0
2015-04-03,2552.0
2015-04-04,3405.0
2015-04-05,3619.0
2015-04-06,2759.0
2015-04-07,2455.0
2015-04-08,2561.0
2015-04-09,2065.0
2015-04-10,2219.0
2015-04-11,3043.0
2015-04-12,3531.0
2015-04-13,2301.0
2015-04-14,2095.0
2015-04-15,2659.0
2015-04-16,1999.0
2015-04-17,2357.0
2015-04-18,3364.0
2015-04-19,3812.0
2015-04-20,2463.0
2015-04-21,2002.0
2015-04-22,2379.0
2015-04-23,2231.0
2015-04-24,1979.0
2015-04-25,3039.0
2015-04-26,3114.0
2015-04-27,2071.0
2015-04-28,1878.0
2015-04-29,2287.0
2015-04-30,1909.0
2015-05-01,3144.0
2015-05-02,3538.0
2015-05-03,3663.0
2015-05-04,2757.0
2015-05-05,2540.0
2015-05-06,2698.0
2015-05-07,2112.0
2015-05-08,2261.0
2015-05-09,3301.0
2015-05-10,2121.0
2015-05-11,2541.0
2015-05-12,2030.0
2015-05-13,2484.0
2015-05-14,2039.0
2015-05-15,2069.0
2015-05-16,3780.0
2015-05-17,3625.0
2015-05-18,2343.0
2015-05-19,2215.0
2015-05-20,2206.0
2015-05-21,2056.0
2015-05-22,2019.0
2015-05-23,3001.0
2015-05-24,3632.0
2015-05-25,2164.0
2015-05-26,1957.0
2015-05-27,2485.0
2015-05-28,1791.0
2015-05-29,2156.0
2015-05-30,3665.0
2015-05-31,3902.0
2015-06-01,2943.0
2015-06-02,2756.0
2015-06-03,3025.0
2015-06-04,2304.0
2015-06-05,2358.0
2015-06-06,3211.0
2015-06-07,3440.0
2015-06-08,2658.0
2015-06-09,2453.0
2015-06-10,2439.0
2015-06-11,1861.0
2015-06-12,2411.0
2015-06-13,2918.0
2015-06-14,3415.0
2015-06-15,2272.0
2015-06-16,2323.0
2015-06-17,2822.0
2015-06-18,1864.0
2015-06-19,2197.0
2015-06-20,3328.0
2015-06-21,2358.0
2015-06-22,2356.0
2015-06-23,2273.0
2015-06-24,2588.0
2015-06-25,1543.0
2015-06-26,1909.0
2015-06-27,3179.0
2015-06-28,3461.0
2015-06-29,2052.0
2015-06-30,2151.0
2015-07-01,3246.0
2015-07-02,2503.0
2015-07-03,2974.0
2015-07-04,3507.0
2015-07-05,2149.0
2015-07-06,1113.0
2015-07-07,1225.0
2015-07-08,2879.0
2015-07-09,2291.0
2015-07-10,2122.0
2015-07-11,2970.0
2015-07-12,2846.0
2015-07-13,2278.0
2015-07-14,1916.0
2015-07-15,2545.0
2015-07-16,1970.0
2015-07-17,2185.0
2015-07-18,2826.0
2015-07-19,3116.0
2015-07-20,2368.0
2015-07-21,1795.0
2015-07-22,2191.0
2015-07-23,1942.0
2015-07-24,2112.0
2015-07-25,2788.0
2015-07-26,2603.0
2015-07-27,2058.0
2015-07-28,1879.0
2015-07-29,2311.0
2015-07-30,1792.0
2015-07-31,2427.0
2015-08-01,3542.0
2015-08-02,3701.0
2015-08-03,3072.0
2015-08-04,2349.0
2015-08-05,2729.0
2015-08-06,2141.0
2015-08-07,1954.0
2015-08-08,2397.0
2015-08-09,2227.0
2015-08-10,2585.0
2015-08-11,2065.0
2015-08-12,2618.0
2015-08-13,1741.0
2015-08-14,2438.0
2015-08-15,3666.0
2015-08-16,3364.0
2015-08-17,2383.0
2015-08-18,1874.0
2015-08-19,2307.0
2015-08-20,1791.0
2015-08-21,2201.0
2015-08-22,2754.0
2015-08-23,2879.0
2015-08-24,2156.0
2015-08-25,2249.0
2015-08-26,2149.0
2015-08-27,1931.0
2015-08-28,2247.0
2015-08-29,3208.0
2015-08-30,3457.0
2015-08-31,2689.0
2015-09-01,2876.0
2015-09-02,3123.0
2015-09-03,2187.0
2015-09-04,2304.0
2015-09-05,3789.0
2015-09-06,3944.0
2015-09-07,2469.0
2015-09-08,2142.0
2015-09-09,2432.0
2015-09-10,2011.0
2015-09-11,2228.0
2015-09-12,3193.0
2015-09-13,3214.0
2015-09-14,1992.0
2015-09-15,1883.0
2015-09-16,2737.0
2015-09-17,2155.0
2015-09-18,2198.0
2015-09-19,3443.0
2015-09-20,3417.0
2015-09-21,2130.0
2015-09-22,2171.0
2015-09-23,2872.0
2015-09-24,2055.0
2015-09-25,2367.0
2015-09-26,3125.0
2015-09-27,3535.0
2015-09-28,2101.0
2015-09-29,1855.0
2015-09-30,2462.0
2015-10-01,2622.0
2015-10-02,2832.0
2015-10-03,4382.0
2015-10-04,4374.0
2015-10-05,2868.0
2015-10-06,2329.0
2015-10-07,2388.0
2015-10-08,1694.0
2015-10-09,2983.0
2015-10-10,2627.0
2015-10-11,3027.0
2015-10-12,2144.0
2015-10-13,1126.0
2015-10-14,2556.0
2015-10-15,2077.0
2015-10-16,2379.0
2015-10-17,3655.0
2015-10-18,3441.0
2015-10-19,2265.0
2015-10-20,2601.0
2015-10-21,2467.0
2015-10-22,1845.0
2015-10-23,2304.0
2015-10-24,2977.0
2015-10-25,2790.0
2015-10-26,1879.0
2015-10-27,1748.0
2015-10-28,1949.0
2015-10-29,1591.0
2015-10-30,1934.0
2015-10-31,2592.0
2015-11-01,2517.0
2015-11-02,2597.0
2015-11-03,3530.0
2015-11-04,2855.0
2015-11-05,2126.0
2015-11-06,2577.0
2015-11-07,3312.0
2015-11-08,3572.0
2015-11-09,2460.0
2015-11-10,2182.0
2015-11-11,2409.0
2015-11-12,1259.0
2015-11-13,2037.0
2015-11-14,2850.0
2015-11-15,3348.0
2015-11-16,2386.0
2015-11-17,1901.0
2015-11-18,2477.0
2015-11-19,1896.0
2015-11-20,2111.0
2015-11-21,2968.0
2015-11-22,3254.0
2015-11-23,2271.0
2015-11-24,1851.0
2015-11-25,2394.0
2015-11-26,1779.0
2015-11-27,2292.0
2015-11-28,3089.0
2015-11-29,3601.0
2015-11-30,2209.0
2015-12-01,2472.0
2015-12-02,3125.0
2015-12-03,2095.0
2015-12-04,1850.0
2015-12-05,2856.0
2015-12-06,3968.0
2015-12-07,2826.0
2015-12-08,2189.0
2015-12-09,2815.0
2015-12-10,2135.0
2015-12-11,2412.0
2015-12-12,3310.0
2015-12-13,3301.0
2015-12-14,2303.0
2015-12-15,2211.0
2015-12-16,2594.0
2015-12-17,2280.0
2015-12-18,2453.0
2015-12-19,3348.0
2015-12-20,3910.0
2015-12-21,2595.0
2015-12-22,2838.0
2015-12-23,2950.0
2015-12-24,2086.0
2015-12-26,2833.0
2015-12-27,2571.0
2015-12-28,2137.0
2015-12-29,2288.0
2015-12-30,2840.0
2015-12-31,1838.0
2016-01-02,3263.0
2016-01-03,4438.0
2016-01-04,3271.0
2016-01-05,2859.0
2016-01-06,3031.0
2016-01-07,2172.0
2016-01-08,2464.0
2016-01-09,3457.0
2016-01-10,3533.0
2016-01-11,2378.0
2016-01-12,1920.0
2016-01-13,2364.0
2016-01-14,1771.0
2016-01-15,2447.0
2016-01-16,3461.0
2016-01-17,3546.0
2016-01-18,2349.0
2016-01-19,2071.0
2016-01-20,2524.0
2016-01-21,1663.0
2016-01-22,2123.0
2016-01-23,3166.0
2016-01-24,3080.0
2016-01-25,2239.0
2016-01-26,2118.0
2016-01-27,2201.0
2016-01-28,2356.0
2016-01-29,2107.0
2016-01-30,3271.0
2016-01-31,3672.0
2016-02-01,2776.0
2016-02-02,2291.0
2016-02-03,2639.0
2016-02-04,2552.0
2016-02-05,2506.0
2016-02-06,2980.0
2016-02-07,2284.0
2016-02-08,2248.0
2016-02-09,2961.0
2016-02-10,2239.0
2016-02-11,2145.0
2016-02-12,1960.0
2016-02-13,2602.0
2016-02-14,2752.0
2016-02-15,2141.0
2016-02-16,2404.0
2016-02-17,2256.0
2016-02-18,1929.0
2016-02-19,2252.0
2016-02-20,2873.0
2016-02-21,3406.0
2016-02-22,1982.0
2016-02-23,1714.0
2016-02-24,2251.0
2016-02-25,1836.0
2016-02-26,1918.0
2016-02-27,2919.0
2016-02-28,3203.0
2016-02-29,2231.0
2016-03-01,2726.0
2016-03-02,2892.0
2016-03-03,2316.0
2016-03-04,2259.0
2016-03-05,3432.0
2016-03-06,3806.0
2016-03-07,2239.0
2016-03-08,1961.0
2016-03-09,2325.0
2016-03-10,1741.0
2016-03-11,1975.0
2016-03-12,2964.0
2016-03-13,2695.0
2016-03-14,2073.0
2016-03-15,1721.0
2016-03-16,2363.0
2016-03-17,1841.0
2016-03-18,2664.0
2016-03-19,2627.0
2016-03-20,3053.0
2016-03-21,1951.0
2016-03-22,1797.0
2016-03-23,2406.0
